Commodity,Variety,Grade,Commodity_Code
Lemon,Lemon,Grade Range-3,310
Lemon,Lemon,Local,310
Lemon,Lemon,Medium,310
Lemon,Lemon,Small,310
Lemon,Lemon-Organic,FAQ,310
Lemon,Other,FAQ,310
Lemon,Other,Grade A,310
Lemon,Other,Grade B,310
Lemon,Other,Grade C,310
Lemon,Other,Large,310
Lemon,Other,Local,310
Lemon,Other,Medium,310
Lentil (Masur)(Whole),Kala Masoor New,FAQ,63
Lentil (Masur)(Whole),Kala Masoor New,Grade Range-2,63
Lentil (Masur)(Whole),Kala Masoor New,Non-FAQ,63
Lentil (Masur)(Whole),Local,FAQ,63
Lentil (Masur)(Whole),Local,Non-FAQ,63
Lentil (Masur)(Whole),Masoor Gola,FAQ,63
Lentil (Masur)(Whole),Masoor Gola,Grade Range-3,63
Lentil (Masur)(Whole),Masoor Gola,Local,63
Lentil (Masur)(Whole),Masoor Gola,Non-FAQ,63
Lentil (Masur)(Whole),Masur Dal,FAQ,63
Lentil (Masur)(Whole),Masur Dal,Non-FAQ,63
Lentil (Masur)(Whole),Organic,FAQ,63
Lentil (Masur)(Whole),Organic,Non-FAQ,63
Lentil (Masur)(Whole),Other,FAQ,63
Lentil (Masur)(Whole),Other,Local,63
Lentil (Masur)(Whole),Other,Medium,63
Lentil (Masur)(Whole),Other,Non-FAQ,63
Lilly,Lily,FAQ,378
Lilly,Lily,Grade Range-1,378
Lilly,Other,FAQ,378
Lime,Lime,FAQ,180
Lime,Lime,Grade A,180
Lime,Lime,Grade Range-1,180
Lime,Lime,Large,180
Lime,Lime,Local,180
Lime,Lime,Medium,180
Lime,Lime,Ref grade-1,180
Lime,Lime,Ref grade-2,180
Lime,Lime,Small,180
Lime,Other,FAQ,180
Lime,Other,Grade A,180
Lime,Other,Grade B,180
Lime,Other,Large,180
Lime,Other,Local,180
Lime,Other,Medium,180
Lime,Other,Small,180
Linseed,Flaxseed,FAQ,67
Linseed,LC-185,FAQ,67
Linseed,Linseed,FAQ,67
Linseed,Linseed,Local,67
Linseed,Linseed-Organic,FAQ,67
Linseed,Other,FAQ,67
Linseed,Other,Local,67
Lint,D.C.H.,FAQ,280
Lint,D.C.H.,Medium,280
Lint,Jaydhar,FAQ,280
Lint,Jaydhar,Local,280
Lint,Jaydhar,Medium,280
Lint,Jaydhar,Ref grade-1,280
Lint,Other,FAQ,280
Lint,Other,Local,280
Lint,Other,Medium,280
Lint,Other,Small,280
Litchi,Litchi,Large,351
Litchi,Litchi,Medium,351
Litchi,Litchi,Small,351
Litchi,Other,FAQ,351
Litchi,Other,Large,351
Litchi,Other,Local,351
Litchi,Other,Medium,351
Litchi,Other,Small,351
Little gourd (Kundru),Little gourd (Kundru),FAQ,302
Little gourd (Kundru),Little gourd (Kundru),Grade A,302
Little gourd (Kundru),Little gourd (Kundru),Grade B,302
Little gourd (Kundru),Little gourd (Kundru),Local,302
Little gourd (Kundru),Little gourd (Kundru),Medium,302
Little gourd (Kundru),Other,FAQ,302
Little gourd (Kundru),Other,Large,302
Little gourd (Kundru),Other,Local,302
Little gourd (Kundru),Other,Medium,302
Little gourd (Kundru),Other,Small,302
Long Melon (Kakri),Long Melon (Kakri),FAQ,304
Long Melon (Kakri),Long Melon (Kakri),Grade A,304
Long Melon (Kakri),Long Melon (Kakri),Local,304
Long Melon (Kakri),Other,FAQ,304
Long Melon (Kakri),Other,Grade C,304
Long Melon (Kakri),Other,Large,304
Long Melon (Kakri),Other,Local,304
Long Melon (Kakri),Other,Medium,304
Lotus,Other,FAQ,403
Lotus Sticks,Lotus Sticks,FAQ,339
Lotus Sticks,Other,FAQ,339
Lukad,Lukad,Large,337
Lukad,Lukad,Medium,337
Lukad,Other,Medium,337
Mace,Mace,FAQ,107
Mace,Other,FAQ,107
Mace,Other,Grade Range-1,107
Mahedi,Mahedi,FAQ,411
Mahedi,Mahedi,Grade Range-1,411
Mahedi,Mahedi,Local,411
Mahedi,Other,FAQ,411
Mahedi,Other,Local,411
Mahua,Gulli,FAQ,335
Mahua,Mahua,FAQ,335
Mahua,Mahua,Local,335
Mahua,Mahua Flower,FAQ,335
Mahua,Mahua Seed / Bunch,FAQ,335
Mahua,Organic,FAQ,335
Mahua,Other,FAQ,335
Mahua,Toli,FAQ,335
Mahua Seed (Hippe seed),Mahua Seed,FAQ,371
Mahua Seed (Hippe seed),Mahua Seed,Local,371
Mahua Seed (Hippe seed),Other,FAQ,371
Maida Atta,Maida Atta,FAQ,288
Maida Atta,Other,FAQ,288
Maida Atta,Other,Medium,288
Maize,Deshi Red,FAQ,4
Maize,Deshi Red,Grade Range-1,4
Maize,Deshi Red,Large,4
Maize,Deshi Red,Local,4
Maize,Deshi Red,Non-FAQ,4
Maize,Deshi Red,Small,4
Maize,Deshi White,FAQ,4
Maize,Deshi White,Local,4
Maize,Deshi White,Medium,4
Maize,Deshi White,Non-FAQ,4
Maize,Fine,FAQ,4
Maize,Fine,Large,4
Maize,Fine,Medium,4
Maize,Gajjar,FAQ,4
Maize,Gajjar,Non-FAQ,4
Maize,H.Y.V.,FAQ,4
Maize,H.Y.V.,Medium,4
Maize,H.Y.V.(White),FAQ,4
Maize,H.Y.V.(White),Large,4
Maize,Hybrid,FAQ,4
Maize,Hybrid,Grade Range-2,4
Maize,Hybrid,Large,4
Maize,Hybrid,Local,4
Maize,Hybrid,Medium,4
Maize,Hybrid,Non-FAQ,4
Maize,Hybrid Red (Cattle Feed),FAQ,4
Maize,Hybrid Red (Cattle Feed),Grade Range-2,4
Maize,Hybrid Red (Cattle Feed),Non-FAQ,4
Maize,Hybrid Yellow (Cattle Feed),FAQ,4
Maize,Hybrid Yellow (Cattle Feed),Local,4
Maize,Hybrid Yellow (Cattle Feed),Non-FAQ,4
Maize,Hybrid/Local,FAQ,4
Maize,Hybrid/Local,Large,4
Maize,Hybrid/Local,Local,4
Maize,Hybrid/Local,Medium,4
Maize,Hybrid/Local,Non-FAQ,4
Maize,Hybrid/Local,Ref grade-1,4
Maize,Hybrid/Local,Ref grade-2,4
Maize,Hybrid/Local,Small,4
Maize,Jawari,FAQ,4
Maize,Jawari,Medium,4
Maize,Kesari,FAQ,4
Maize,Kesari,Medium,4
Maize,Local,FAQ,4
Maize,Local,Grade Range-1,4
Maize,Local,Grade Range-2,4
Maize,Local,Large,4
Maize,Local,Local,4
Maize,Local,Medium,4
Maize,Local,Non-FAQ,4
Maize,Local,Ref grade-1,4
Maize,Local,Ref grade-2,4
Maize,Local,Small,4
Maize,Maize/Corn-Organic,FAQ,4
Maize,Maize/Corn-Organic,Non-FAQ,4
Maize,Medium,FAQ,4
Maize,Medium,Local,4
Maize,Medium,Medium,4
Maize,Medium,Non-FAQ,4
Maize,Megha,FAQ,4
Maize,Other,FAQ,4
Maize,Other,Grade Range-1,4
Maize,Other,Grade Range-2,4
Maize,Other,Grade Range-3,4
Maize,Other,Large,4
Maize,Other,Local,4
Maize,Other,Medium,4
Maize,Other,Non-FAQ,4
Maize,Partap,Medium,4
Maize,Popcorn,FAQ,4
Maize,Popcorn,Non-FAQ,4
Maize,Red,FAQ,4
Maize,Red,Non-FAQ,4
Maize,Sweet Corn (For Biscuits),FAQ,4
Maize,Sweet Corn (For Biscuits),Medium,4
Maize,Sweet Corn (For Biscuits),Non-FAQ,4
Maize,Vijaya,FAQ,4
Maize,White (SAFED),FAQ,4
Maize,White (SAFED),Local,4
Maize,White (SAFED),Non-FAQ,4
Maize,White Local,FAQ,4
Maize,White Local,Non-FAQ,4
Maize,Yellow,FAQ,4
Maize,Yellow,Local,4
Maize,Yellow,Medium,4
Maize,Yellow,Non-FAQ,4
Maize,Yellow,Ref grade-1,4
Mango,Amrapali,Large,20
Mango,Amrapali,Medium,20
Mango,Badami,FAQ,20
Mango,Badami,Large,20
Mango,Badami,Local,20
Mango,Badami,Medium,20
Mango,Badami,Small,20
Mango,Chausa,Large,20
Mango,Chausa,Medium,20
Mango,Chausa,Small,20
Mango,Dinga,Large,20
Mango,Dinga,Medium,20
Mango,Dinga,Small,20
Mango,Dusheri,Large,20
Mango,Dusheri,Local,20
Mango,Dusheri,Medium,20
Mango,Dusheri,Small,20
Mango,Fazli,Large,20
Mango,Fazli,Medium,20
Mango,Fazli,Small,20
Mango,Hapus (Alphaso),FAQ,20
Mango,Hapus (Alphaso),Large,20
Mango,Hapus (Alphaso),Local,20
Mango,Hapus (Alphaso),Medium,20
Mango,Hapus (Alphaso),Small,20
Mango,Keshar,FAQ,20
Mango,Keshar,Large,20
Mango,Keshar,Local,20
Mango,Keshar,Medium,20
Mango,Keshar,Small,20
Mango,Langra,Large,20
Mango,Langra,Medium,20
Mango,Langra,Small,20
Mango,Malgoa,FAQ,20
Mango,Malgoa,Local,20
Mango,Malgoa,Medium,20
Mango,Malgoa,Small,20
Mango,Neelam,FAQ,20
Mango,Neelam,Grade A,20
Mango,Neelam,Large,20
Mango,Neelam,Local,20
Mango,Neelam,Medium,20
Mango,Neelam,Small,20
Mango,Other,FAQ,20
Mango,Other,Grade A,20
Mango,Other,Grade Range-1,20
Mango,Other,Large,20
Mango,Other,Local,20
Mango,Other,Medium,20
Mango,Other,Ref grade-1,20
Mango,Other,Small,20
Mango,Raspuri,FAQ,20
Mango,Raspuri,Large,20
Mango,Raspuri,Local,20
Mango,Raspuri,Medium,20
Mango,Raspuri,Small,20
Mango,Safeda,FAQ,20
Mango,Safeda,Large,20
Mango,Safeda,Local,20
Mango,Safeda,Medium,20
Mango,Safeda,Small,20
Mango,Saroli,Large,20
Mango,Surkha,Large,20
Mango,Surkha,Medium,20
Mango,Totapuri,FAQ,20
Mango,Totapuri,Grade A,20
Mango,Totapuri,Grade Range-1,20
Mango,Totapuri,Large,20
Mango,Totapuri,Local,20
Mango,Totapuri,Medium,20
Mango,Totapuri,Ref grade-1,20
Mango,Totapuri,Small,20
Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,172
Mango (Raw-Ripe),Mango - Raw-Ripe,Grade A,172
Mango (Raw-Ripe),Mango - Raw-Ripe,Grade B,172
Mango (Raw-Ripe),Mango - Raw-Ripe,Large,172
Mango (Raw-Ripe),Mango - Raw-Ripe,Local,172
Mango (Raw-Ripe),Mango - Raw-Ripe,Medium,172
Mango (Raw-Ripe),Other,FAQ,172
Mango (Raw-Ripe),Other,Grade A,172
Mango (Raw-Ripe),Other,Large,172
Mango (Raw-Ripe),Other,Local,172
Mango (Raw-Ripe),Other,Medium,172
Maragensu,Maragenasu,FAQ,225
Marasebu,Marasebu,FAQ,181
Marasebu,Marasebu,Large,181
Marasebu,Marasebu,Medium,181
Marasebu,Marasebu,Ref grade-1,181
Marasebu,Other,Large,181
Marasebu,Other,Medium,181
Marget,Marget,FAQ,407
Marget,Other,FAQ,407
Marigold (Calcutta),Marigold (Calcutta),FAQ,235
Marigold (Calcutta),Marigold (Calcutta),Grade Range-1,235
Marigold (Calcutta),Marigold (Calcutta),Local,235
Marigold (Calcutta),Other,FAQ,235
Marigold (Calcutta),Other,Local,235
Marigold (Calcutta),Other,Medium,235
Marigold (Calcutta),Other,Ref grade-1,235
Marigold (loose),Marigold (Loose),FAQ,405
Marigold (loose),Marigold (Loose),Grade Range-1,405
Marigold (loose),Other,FAQ,405
Mashrooms,Mashrooms,FAQ,340
Mashrooms,Mashrooms,Grade A,340
Mashrooms,Mashrooms,Grade B,340
Mashrooms,Mashrooms,Local,340
Mashrooms,Mashrooms,Medium,340
Mashrooms,Mashrooms,Small,340
Mashrooms,Other,FAQ,340
Mashrooms,Other,Grade B,340
Mashrooms,Other,Medium,340
Masur Dal,Kala Masoor New,FAQ,259
Masur Dal,Masoor Gola,FAQ,259
Masur Dal,Masoor Gola,Local,259
Masur Dal,Masur Dal,FAQ,259
Masur Dal,Masur Dal,Grade Range-2,259
Masur Dal,Masur Dal,Local,259
Masur Dal,Other,FAQ,259
Masur Dal,Other,Local,259
Mataki,Mataki (W),FAQ,93
Mataki,Mataki (W),Local,93
Mataki,Mataki (W),Medium,93
Mataki,Mataki (W),Ref grade-1,93
Mataki,Mataki (W),Small,93
Mataki,Other,FAQ,93
Mataki,Other,Local,93
Methi (Leaves),Fenugreek-Organic,FAQ,46
Methi (Leaves),Fenugreek-Organic,Local,46
Methi (Leaves),Fenugreek-Organic,Medium,46
Methi (Leaves),Methi,FAQ,46
Methi (Leaves),Methi,Grade A,46
Methi (Leaves),Methi,Grade B,46
Methi (Leaves),Methi,Local,46
Methi (Leaves),Methi,Medium,46
Methi (Leaves),Methi,Small,46
Methi (Leaves),Other,FAQ,46
Methi (Leaves),Other,Grade A,46
Methi (Leaves),Other,Grade B,46
Methi (Leaves),Other,Grade C,46
Methi (Leaves),Other,Local,46
Methi (Leaves),Other,Medium,46
Methi Seeds,Best,FAQ,47
Methi Seeds,Chalu,FAQ,47
Methi Seeds,Fenugreek seed -Organic,FAQ,47
Methi Seeds,Medium,FAQ,47
Methi Seeds,Methiseeds,FAQ,47
Methi Seeds,Methiseeds,Local,47
Methi Seeds,Methiseeds,Ref grade-1,47
Methi Seeds,Methiseeds,Ref grade-2,47
Methi Seeds,Other,FAQ,47
Methi Seeds,Other,Local,47
Millets,Millets,FAQ,237
Millets,Millets,Local,237
Millets,Other,FAQ,237
Mint (Pudina),Mint (Pudina),FAQ,360
Mint (Pudina),Mint (Pudina),Grade C,360
Mint (Pudina),Mint (Pudina),Local,360
Mint (Pudina),Mint (Pudina),Medium,360
Mint (Pudina),Other,FAQ,360
Mint (Pudina),Other,Local,360
Mint (Pudina),Other,Medium,360
Moath Dal,Moath (W),FAQ,95
Moath Dal,Moath (W),FAQ,258
Moath Dal,Moath Dal,FAQ,95
Moath Dal,Moath Dal,FAQ,258
Moath Dal,Moath Dal,Ref grade-1,258
Moath Dal,Other,FAQ,95
Moath Dal,Other,FAQ,258
Mousambi (Sweet Lime),Mosambi-Organic,Large,77
Mousambi (Sweet Lime),Mosambi-Organic,Local,77
Mousambi (Sweet Lime),Mosambi-Organic,Medium,77
Mousambi (Sweet Lime),Mosambi-Organic,Small,77
Mousambi (Sweet Lime),Mousambi,FAQ,77
Mousambi (Sweet Lime),Mousambi,Grade A,77
Mousambi (Sweet Lime),Mousambi,Grade B,77
Mousambi (Sweet Lime),Mousambi,Grade C,77
Mousambi (Sweet Lime),Mousambi,Grade Range-1,77
Mousambi (Sweet Lime),Mousambi,Large,77
Mousambi (Sweet Lime),Mousambi,Local,77
Mousambi (Sweet Lime),Mousambi,Medium,77
Mousambi (Sweet Lime),Mousambi,Ref grade-1,77
Mousambi (Sweet Lime),Mousambi,Ref grade-2,77
Mousambi (Sweet Lime),Mousambi,Small,77
Mousambi (Sweet Lime),Other,Grade A,77
Mousambi (Sweet Lime),Other,Grade B,77
Mousambi (Sweet Lime),Other,Grade C,77
Mousambi (Sweet Lime),Other,Large,77
